"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"A2M",74.3558344932069,74.9537394889092,53.9192243133504,201.759247878629,47.1341272291496,51.1231999405112,166.672144154972,117.833096488809,46.5043818753822,112.495957176539
"A2M-AS1",132.446330191025,114.772913592392,89.0839358220572,57.9767953674221,233.313929784291,90.6274908036335,53.9923847262586,77.7698436826142,23.2521909376911,154.681941117741
"A2MP1",130.122710363112,98.3767830791933,44.5419679110286,37.1051490351502,65.9877781208095,34.8567272321667,28.1699398571784,110.763110699481,58.1304773442278,35.1549866176684
"AAAS",81.326693976945,51.5306958986251,124.248647330764,102.039159846663,89.5548417353843,85.9799271726779,56.3398797143568,40.0632528061952,93.0087637507644,147.650943794207
"AACS",223.067503479621,65.5845220527955,67.9851089168331,111.315447105451,51.8475399520646,51.1231999405112,115.027254416812,63.6298721039571,53.4800391566895,189.83692773541
"AAGAB",37.1779172466034,89.0075656430797,30.4760833075459,255.097899616657,96.6249608197567,76.6847999107668,178.409619095463,134.329729997243,72.0817919068424,70.3099732353369
"AAK1",79.0030741490323,178.015131286159,77.3623653191549,78.8484416996941,68.344484482267,111.541527142933,187.799599047856,113.119772629257,134.862707438608,84.3719678824042
"AAMDC",90.6211732885959,121.799826669477,145.347474235988,106.677303476057,174.396270747854,16.2664727083445,82.162324583437,16.4966335084333,58.1304773442278,121.870620274584
"AAMP",81.326693976945,100.719087438222,143.003160135408,264.374186875445,157.899326217651,65.0658908333779,56.3398797143568,89.5531533314951,134.862707438608,30.467655068646
"AAR2",44.1487767303416,154.592087695875,100.805506324959,118.272662549541,37.7073017833197,120.836654404845,176.062124107365,129.61640613769,55.8052582504586,98.4339625294716
"AARS",106.886512083985,147.56517461879,105.49413452612,53.3386517380284,207.390159808258,85.9799271726779,46.949899761964,4.71332385955237,134.862707438608,56.2479785882695
"AARS2",151.035288814326,152.249783336847,65.6407948162527,78.8484416996941,63.631071759352,174.283636160834,119.722244393008,108.406448769705,144.163583813685,84.3719678824042
"AASDH",95.2684129444213,49.1883915395967,18.7545128046436,88.1247289584817,134.332262603076,141.750690744145,49.2973947500622,108.406448769705,67.4313537193042,114.83962295105
"AASDHPPT",99.9156526002468,103.06139179725,103.14982042554,37.1051490351502,106.051786265587,204.492799762045,192.494589024052,98.9798010505999,118.586173782225,79.6846363333818
"AASS",137.09356984685,60.8999133347387,30.4760833075459,97.4010162172692,103.695079904129,190.550108869178,112.679759428714,28.2799431573143,30.2278482189984,89.0592994314267
"AATF",60.4141155257306,103.06139179725,182.856499845275,39.4242208498471,188.536508916599,46.4756363095556,166.672144154972,65.9865340337333,99.9844210320718,53.9043128137583
"ABAT",151.035288814326,147.56517461879,72.673737117994,46.3814362939377,84.8414290124693,192.873890684656,213.622043916936,101.336462980376,32.5530673127675,135.932614921651
"ABCA1",72.0322146652942,79.638348206966,39.8533397098677,118.272662549541,148.472500771821,55.7707635714667,110.332264440615,68.3431959635094,65.1061346255351,119.526954500073
"ABCA11P",92.9447931165086,44.5037828215398,105.49413452612,95.0819444025723,200.320040723886,83.6561453572001,63.3823646786514,61.2732101741809,20.926971843922,51.560647039247
"ABCA5",127.799090535199,49.1883915395967,70.3294230174136,64.9340108115128,11.7835318072874,46.4756363095556,91.5523045358298,134.329729997243,223.221033001835,53.9043128137583
"ABCA7",127.799090535199,117.115217951421,126.592961431344,30.1479335910595,14.1402381687449,48.7994181250334,82.162324583437,117.833096488809,125.561831063532,100.777628303983
"ABCB1",123.151850879374,105.403696156279,75.0180512185745,46.3814362939377,94.2682544582993,116.189090773889,89.2048095477316,73.0565198230618,234.84712847068,25.7803235196235
"ABCB10",88.2975534606832,110.088304874335,58.6078525145113,136.825237067116,106.051786265587,48.7994181250334,129.112224345401,101.336462980376,25.5774100314602,171.08760153932
"ABCB6",51.1196362140797,168.645913850046,128.937275531925,157.696883399388,63.631071759352,37.1805090476445,35.212424821473,153.183025435452,79.0574491881498,138.276280696162
"ABCB7",160.329768125977,37.4768697444546,56.2635384139309,204.078319693326,87.1981353739268,62.7421090179001,72.7723446310442,122.546420348362,148.814022001223,114.83962295105
"ABCB8",95.2684129444213,18.7384348722273,145.347474235988,118.272662549541,98.9816671812142,162.664727083445,39.9074147976694,91.9098152612713,48.8296009691513,110.152291402028
"ABCC1",48.796016386167,58.5576089757103,46.886282011609,48.7005081086346,73.0578972051819,44.1518544940778,124.417234369205,70.6998578932856,99.9844210320718,142.963612245185
"ABCC10",144.064429330588,37.4768697444546,58.6078525145113,67.2530826262097,139.045675325991,74.361018095289,21.1274548928838,172.036320873662,30.2278482189984,42.1859839412021
"ABCC2",90.6211732885959,74.9537394889092,105.49413452612,69.5721544409066,56.5609526749796,16.2664727083445,82.162324583437,32.9932670168666,83.707887375688,82.028302107893
"ABCC4",118.504611223548,142.880565900733,124.248647330764,81.167513514391,115.478611711417,48.7994181250334,9.3899799523928,106.049786839928,72.0817919068424,39.8423181666909
"ABCC5",83.6503138048578,117.115217951421,147.691788336568,51.0195799233315,80.1280162895544,104.5701816965,110.332264440615,32.9932670168666,53.4800391566895,114.83962295105
"ABCC9",130.122710363112,39.819174103483,91.4282499226376,99.7200880319661,51.8475399520646,67.3896726488557,28.1699398571784,37.706590876419,37.2035055003058,159.369272666764
"ABCD1",304.394197456566,187.384348722273,168.790615241793,55.6577235527253,106.051786265587,62.7421090179001,107.984769452517,219.169559469185,132.537488344839,126.557951823606
"ABCD2",243.980081930835,91.3498700021081,56.2635384139309,278.288617763626,129.618849880161,155.693381637011,122.069739381106,129.61640613769,46.5043818753822,42.1859839412021
"ABCD3",41.8251569024289,56.2153046166819,119.560019129603,129.868021623026,124.905437157247,23.2378181547778,258.224448690802,47.1332385955238,109.285297407148,124.214286049095
"ABCD4",81.326693976945,100.719087438222,194.578070348178,64.9340108115128,89.5548417353843,48.7994181250334,129.112224345401,155.539687365228,155.78967928253,96.0902967549604
"ABCE1",151.035288814326,224.861218466728,39.8533397098677,85.8056571437848,129.618849880161,46.4756363095556,30.5174348452766,68.3431959635094,116.260954688456,84.3719678824042
"ABCF1",58.0904956978179,96.0344787201649,135.970217833666,78.8484416996941,77.7713099280969,120.836654404845,96.2472945120262,42.4199147359714,118.586173782225,86.7156336569155
"ABCF2",72.0322146652942,28.1076523083409,37.5090256092872,132.187093437722,84.8414290124693,72.0372362798112,42.2549097857676,127.259744207914,20.926971843922,220.304582804055
"ABCF3",27.8834379349526,32.7922610263978,96.1168781237985,162.335027028782,96.6249608197567,139.426908928667,9.3899799523928,68.3431959635094,172.066212938914,72.6536390098481
"ABCG1",164.977007781803,44.5037828215398,51.57491021277,104.35823166136,160.256032579109,32.5329454166889,103.289779476321,172.036320873662,113.935735594686,44.5296497157133
"ABHD10",30.2070577628653,100.719087438222,77.3623653191549,217.992750581507,80.1280162895544,116.189090773889,237.096993797918,82.4831675421666,81.3826682819189,30.467655068646
"ABHD11",60.4141155257306,234.230435902841,91.4282499226376,157.696883399388,139.045675325991,139.426908928667,84.5098195715352,61.2732101741809,90.6835446569953,145.307278019696
"ABHD12",69.7085948373815,199.095870517415,194.578070348178,74.2102980703003,131.975556241619,118.512872589367,77.4673346072406,68.3431959635094,44.1791627816131,107.808625627517
"ABHD13",76.6794543211196,56.2153046166819,28.1317692069654,155.377811584691,47.1341272291496,55.7707635714667,119.722244393008,80.1265056123904,204.619280251682,14.0619946470674
"ABHD14A",141.740809502676,51.5306958986251,30.4760833075459,41.7432926645439,169.682858024939,109.217745327456,37.5599198095712,106.049786839928,130.21226925107,65.6226416863144
"ABHD14B",32.530677590778,107.746000515307,51.57491021277,64.9340108115128,30.6371826989473,160.340945267967,70.424849642946,37.706590876419,139.513145626147,53.9043128137583
"ABHD15",44.1487767303416,201.438174876443,56.2635384139309,41.7432926645439,56.5609526749796,111.541527142933,63.3823646786514,157.896349295005,93.0087637507644,32.8113208431572
"ABHD16A",74.3558344932069,46.8460871805682,60.9521666150918,60.295867182119,98.9816671812142,109.217745327456,70.424849642946,35.3499289466428,58.1304773442278,128.901617598118
"ABHD2",185.889586233017,159.276696413932,103.14982042554,41.7432926645439,113.121905349959,255.615999702556,79.8148295953388,124.903082278138,86.0331064694571,42.1859839412021
"ABHD3",39.5015370745162,81.9806525659944,82.0509935203158,76.5293698849972,75.4146035666394,209.140363393,244.139478762213,115.476434559033,132.537488344839,84.3719678824042
"ABHD4",48.796016386167,67.926826411824,89.0839358220572,60.295867182119,16.4969445302024,116.189090773889,105.637274464419,47.1332385955238,123.236611969763,159.369272666764
"ABHD5",65.061355181556,72.6114351298808,35.1647115087068,41.7432926645439,44.7774208676921,65.0658908333779,82.162324583437,70.6998578932856,34.8782864065367,171.08760153932
"ABHD6",69.7085948373815,72.6114351298808,28.1317692069654,111.315447105451,219.173691615546,27.8853817857334,91.5523045358298,172.036320873662,83.707887375688,44.5296497157133
