"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"A2M",124.651772229324,75.7281185785832,36.0018893791546,115.039441053936,141.060777043366,109.848262932802,90.8066222530997,229.403087359019,99.1461764568656,54.9640491725741
"A2M-AS1",68.1236429625378,61.1650188519326,69.1236276079769,116.495636510315,95.0001151516547,103.989688909719,44.6826236483506,143.739909167993,102.062240470303,62.1961609058075
"A2MP1",95.6629879899467,80.0970484965784,59.0430985818136,80.0907501008415,76.287971258147,114.242193450114,77.834247645514,31.9422020373317,163.299584752484,89.6781854920946
"AAAS",69.5730821745067,168.931956829147,100.805290261633,115.039441053936,181.363856198614,177.221864198254,59.0963732123347,105.990034032964,77.2756963560864,114.267365385088
"AACS",124.651772229324,46.601919125282,96.4850635361344,72.8097728189468,230.303309458557,21.9696525865604,43.2412486919522,42.1056299583009,45.198992208277,112.820943038442
"AAGAB",23.1910273915022,61.1650188519326,169.92891786961,49.5106455168839,149.697151148062,108.383619427031,77.834247645514,148.095663991265,53.9471842485886,49.1783597859873
"AAK1",100.011305625853,158.737787020492,138.247255215954,133.969981986862,100.757697888119,57.1210967250571,106.661746773482,63.8844040746634,69.9855363224933,46.285515092694
"AAMDC",88.4157919301022,99.0290781412242,61.9232497321459,81.5469455572205,56.1364316805233,43.9393051731209,56.2136232995379,132.124562972599,8.74819204031167,111.374520691795
"AAMP",139.146164349013,106.31062800455,43.2022672549855,77.1783591880837,119.469841781626,102.525045403949,47.5653735611475,91.4708512887227,118.100592544208,91.1246078387413
"AAR2",79.7191566582889,206.796016118439,92.1648368106358,33.4924954967156,28.7879136823196,115.706836955885,167.199494942215,56.6248127025426,116.642560537489,53.5176268259274
"AARS",179.730462284142,77.1844285512483,59.0430985818136,52.4230364296417,50.3788489440593,140.605776553987,44.6826236483506,42.1056299583009,49.5730882284328,166.338569864369
"AARS2",194.224854403831,69.902878687923,159.848388843447,97.5650955773888,35.9848921028995,158.181498623235,64.8618730379283,53.7209761536943,43.7409602015583,57.8568938658675
"AASDH",111.606819321604,119.417417758535,57.6030230066474,97.5650955773888,110.833467676931,57.1210967250571,76.3928726891156,13.0672644698175,123.932720571082,43.3926703994006
"AASDHPPT",105.809062473729,88.8349083325688,63.3633253073121,125.232809248589,43.1818705234794,70.3028882769934,152.785745378231,72.5959137212085,91.8560164232725,65.0890055991009
"AASS",162.337191740516,83.0096684419085,54.722871856315,75.7221637317047,100.757697888119,33.686800632726,21.6206243459761,137.932236070296,18.9544160873419,73.767539678981
"AATF",92.7641095660089,68.4465687152579,74.8839299086416,43.6858636913681,83.4849496787269,55.6564532192864,37.4757488663586,88.5670147398743,103.520272477021,166.338569864369
"ABAT",155.089995680671,136.893137430516,37.4419649543208,93.196509208252,142.500172727482,184.545081727108,82.1583725147092,81.3074233677535,62.6953762889003,124.392321811615
"ABCA1",101.460744837822,24.7572695353061,86.4045345099711,160.181500201683,43.1818705234794,171.363290175171,167.199494942215,108.893870581813,134.138944618112,124.392321811615
"ABCA11P",72.4719605984445,247.572695353061,79.2041566341402,81.5469455572205,93.5607194675387,93.7371843693245,57.6549982559363,78.4035868189051,102.062240470303,111.374520691795
"ABCA5",42.0337371470978,64.0776387972627,115.206046013295,46.598254604126,44.6212662075954,83.4846798289296,122.516871293865,60.9805675258151,97.688144450147,163.445725171076
"ABCA7",124.651772229324,50.9708490432772,54.722871856315,123.77661379221,145.378964095714,111.312906438573,72.0687478199204,63.8844040746634,126.848784584519,36.1605586661672
"ABCB1",92.7641095660089,36.4077493166265,116.646121588461,158.725304745304,38.8636834711315,120.100767473197,74.9514977327172,72.5959137212085,58.3212802687445,75.2139620256277
