"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"A2M",27.199165892246,192.635068542245,85.3675522426955,107.229023322313,22.8357425041675,22.666485334784,103.03782384116,116.414435389988,36.3287937478146,53.6651029251953
"A2M-AS1",22.6659715768716,143.35633007795,85.3675522426955,75.9538915199714,91.3429700166701,172.265288544358,143.356972300745,35.8198262738426,99.9041828064901,40.2488271938965
"A2MP1",77.0643033613636,58.2385090941672,13.4790871962151,125.100527209365,36.537188006668,81.5993472052224,31.359337690788,53.7297394107639,40.8698929662914,53.6651029251953
"AAAS",222.126521453342,143.35633007795,161.749046354581,174.247162898758,36.537188006668,54.3995648034816,40.3191484595845,85.0720874003761,72.6575874956292,53.6651029251953
"AACS",54.3983317844919,62.7183944091031,44.9302906540502,31.2751318023412,155.283049028339,276.531121084365,53.7588646127794,31.3423479896123,36.3287937478146,80.497654387793
"AAGAB",40.798748838369,49.2787384642953,134.790871962151,8.93575194352605,73.0743760133361,86.1326442721791,188.156026144728,102.982000537297,158.938472646689,98.3860220295248
"AAK1",303.72401913008,40.3189678344234,67.3954359810754,285.944062192833,63.9400790116691,81.5993472052224,215.035458451118,192.531566221904,59.0342898401987,67.0813786564941
"AAMDC",72.5311090459893,76.1580503539109,44.9302906540502,31.2751318023412,164.417346030006,203.998368013056,49.2789592283811,26.8648697053819,54.4931906217219,254.909238894678
"AAMP",285.591241868583,98.5574769285906,53.9163487848603,80.4217674917344,59.3729305108356,49.8662677365248,71.6784861503725,44.7747828423032,68.1164882771524,196.77204405905
"AAR2",299.190824814706,125.436788818206,31.4512034578352,165.311410955232,137.014455025005,81.5993472052224,152.316783069542,116.414435389988,27.2465953108609,44.7209191043294
"AARS",108.796663568984,40.3189678344234,35.9442325232402,67.0181395764454,146.148752026672,36.2663765356544,111.997634609957,22.3873914211516,36.3287937478146,107.330205850391
"AARS2",95.1970806228609,62.7183944091031,107.832697569721,58.0823876329193,63.9400790116691,122.399020807834,49.2789592283811,94.0270439688368,22.7054960923841,84.9697462982259
"AASDH",126.929440830481,13.4396559448078,116.818755700531,40.2108837458672,333.401840560846,122.399020807834,125.437350763152,67.1621742634548,18.1643968739073,53.6651029251953
"AASDHPPT",40.798748838369,76.1580503539109,49.4233197194553,58.0823876329193,68.5072275125026,213.064962146969,71.6784861503725,58.2072176949942,68.1164882771524,201.244135969482
"AASS",140.529023776604,22.3994265746797,31.4512034578352,71.4860155482084,283.163207051677,154.132100276531,107.517729225559,94.0270439688368,140.774075772782,107.330205850391
