"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"A2M",57.5556131111687,104.82479964169,48.0436620800984,124.057639087699,67.4861412388527,133.907221425155,172.623785639619,28.9282098259486,144.401551835344,48.2495078550199
"A2M-AS1",134.296430592727,85.7657451613825,48.0436620800984,124.057639087699,163.894914437214,172.166427546628,95.9021031331217,77.1418928691963,48.1338506117812,115.798818852048
"A2MP1",86.333419666753,76.2362179212289,57.6523944961181,38.1715812577536,48.2043865991805,95.6480153036825,124.672734073058,86.7846294778458,125.148011590631,144.74852356506
"AAAS",220.62985025948,123.883854121997,105.696056576216,0,125.331405157869,86.0832137733142,182.213995952931,96.4273660864954,77.01416097885,38.5996062840159
"AACS",47.9630109259739,142.942908602304,124.913521408256,47.714476572192,38.5635092793444,57.3888091822095,143.853154699683,86.7846294778458,96.2677012235625,106.148917281044
"AAGAB",76.7408174815582,57.1771634409217,124.913521408256,66.8002672010688,86.767895878525,57.3888091822095,86.3118928198095,86.7846294778458,115.521241468275,125.448720423052
"AAK1",172.666839333506,38.1181089606145,144.130986240295,162.229220345453,115.690527838033,95.6480153036825,95.9021031331217,154.283785738393,105.894471345919,135.098621994056
"AAMDC",67.1482152963634,47.6476362007681,76.8698593281574,133.600534402138,96.408773198361,28.6944045911047,76.7216825064974,115.712839303794,86.6409311012062,67.5493109970278
"AAMP",124.703828407532,152.472435842458,96.0873241601968,124.057639087699,86.767895878525,105.212816834051,163.033575326307,67.4991562605467,77.01416097885,86.8491141390358
"AAR2",105.518624037143,47.6476362007681,57.6523944961181,28.6286859433152,86.767895878525,114.777618364419,95.9021031331217,77.1418928691963,115.521241468275,135.098621994056
"AARS",19.1852043703896,133.413381362151,67.2611269121377,66.8002672010688,154.254037117378,133.907221425155,76.7216825064974,115.712839303794,125.148011590631,106.148917281044
"AARS2",86.333419666753,200.120072043226,86.4785917441771,19.0857906288768,96.408773198361,114.777618364419,210.984626892868,106.070102695145,96.2677012235625,28.9497047130119
"AASDH",67.1482152963634,123.883854121997,48.0436620800984,124.057639087699,144.613159797542,105.212816834051,47.9510515665608,28.9282098259486,154.0283219577,67.5493109970278
"AASDHPPT",47.9630109259739,152.472435842458,124.913521408256,66.8002672010688,38.5635092793444,153.036824485892,134.26294438637,154.283785738393,28.8803103670687,77.1992125680318
"AASS",38.3704087407791,57.1771634409217,38.4349296640787,66.8002672010688,57.8452639190166,66.9536107125777,105.492313446434,96.4273660864954,134.774781712987,154.398425136064
"AATF",105.518624037143,57.1771634409217,86.4785917441771,152.686325031014,183.176669076886,143.472022955524,76.7216825064974,106.070102695145,57.7606207341375,38.5996062840159
"ABAT",76.7408174815582,57.1771634409217,48.0436620800984,57.2573718866304,106.049650518197,57.3888091822095,86.3118928198095,96.4273660864954,57.7606207341375,135.098621994056
"ABCA1",57.5556131111687,104.82479964169,76.8698593281574,95.428953144384,77.1270185586888,28.6944045911047,124.672734073058,134.998312521093,19.2535402447125,77.1992125680318
"ABCA11P",115.111226222337,171.531490322765,67.2611269121377,66.8002672010688,67.4861412388527,47.8240076518412,28.7706309399365,0,86.6409311012062,106.148917281044
"ABCA5",86.333419666753,114.354326881843,192.174648320394,47.714476572192,57.8452639190166,105.212816834051,67.1314721931852,96.4273660864954,105.894471345919,28.9497047130119
"ABCA7",76.7408174815582,123.883854121997,28.826197248059,95.428953144384,154.254037117378,153.036824485892,47.9510515665608,106.070102695145,77.01416097885,77.1992125680318
"ABCB1",124.703828407532,47.6476362007681,105.696056576216,104.971848458822,144.613159797542,153.036824485892,57.541261879873,19.2854732172991,134.774781712987,106.148917281044
"ABCB10",57.5556131111687,142.942908602304,76.8698593281574,66.8002672010688,48.2043865991805,86.0832137733142,143.853154699683,28.9282098259486,105.894471345919,38.5996062840159
"ABCB6",115.111226222337,57.1771634409217,48.0436620800984,76.3431625155072,86.767895878525,38.259206121473,153.443365012995,57.8564196518972,192.535402447125,48.2495078550199
"ABCB7",105.518624037143,133.413381362151,38.4349296640787,85.8860578299456,115.690527838033,114.777618364419,38.3608412532487,57.8564196518972,154.0283219577,115.798818852048
"ABCB8",86.333419666753,104.82479964169,57.6523944961181,57.2573718866304,86.767895878525,124.342419894787,191.804206266243,77.1418928691963,144.401551835344,48.2495078550199
"ABCC1",153.481634963116,85.7657451613825,67.2611269121377,104.971848458822,67.4861412388527,28.6944045911047,76.7216825064974,96.4273660864954,134.774781712987,125.448720423052
"ABCC10",57.5556131111687,76.2362179212289,0,85.8860578299456,163.894914437214,28.6944045911047,153.443365012995,125.355575912444,48.1338506117812,106.148917281044
"ABCC2",105.518624037143,85.7657451613825,144.130986240295,76.3431625155072,125.331405157869,66.9536107125777,191.804206266243,250.711151824888,105.894471345919,125.448720423052
"ABCC4",163.074237148311,228.708653763687,48.0436620800984,190.857906288768,67.4861412388527,57.3888091822095,105.492313446434,28.9282098259486,211.788942691837,57.8994094260239
"ABCC5",76.7408174815582,95.2952724015362,105.696056576216,114.514743773261,106.049650518197,200.860832137733,67.1314721931852,260.353888433537,115.521241468275,67.5493109970278
"ABCC9",191.852043703896,57.1771634409217,57.6523944961181,114.514743773261,163.894914437214,105.212816834051,38.3608412532487,125.355575912444,144.401551835344,67.5493109970278
"ABCD1",67.1482152963634,133.413381362151,86.4785917441771,152.686325031014,106.049650518197,66.9536107125777,28.7706309399365,38.5709464345981,86.6409311012062,106.148917281044
"ABCD2",124.703828407532,57.1771634409217,86.4785917441771,76.3431625155072,48.2043865991805,124.342419894787,105.492313446434,173.569258955692,259.922793303619,57.8994094260239
"ABCD3",28.7778065555843,104.82479964169,86.4785917441771,95.428953144384,115.690527838033,153.036824485892,201.394416579556,96.4273660864954,221.415712814194,67.5493109970278
"ABCD4",95.9260218519478,200.120072043226,9.60873241601968,57.2573718866304,144.613159797542,28.6944045911047,95.9021031331217,154.283785738393,240.669253058906,77.1992125680318
"ABCE1",57.5556131111687,66.7066906810753,67.2611269121377,95.428953144384,134.972282477705,86.0832137733142,28.7706309399365,125.355575912444,19.2535402447125,48.2495078550199
"ABCF1",211.037248074285,95.2952724015362,48.0436620800984,85.8860578299456,183.176669076886,57.3888091822095,115.082523759746,106.070102695145,144.401551835344,48.2495078550199
"ABCF2",57.5556131111687,95.2952724015362,48.0436620800984,85.8860578299456,19.2817546396722,76.518412242946,95.9021031331217,38.5709464345981,77.01416097885,67.5493109970278
"ABCF3",19.1852043703896,76.2362179212289,144.130986240295,76.3431625155072,38.5635092793444,38.259206121473,76.7216825064974,57.8564196518972,125.148011590631,57.8994094260239
"ABCG1",57.5556131111687,57.1771634409217,76.8698593281574,124.057639087699,212.099301036394,95.6480153036825,105.492313446434,57.8564196518972,86.6409311012062,77.1992125680318
"ABHD10",76.7408174815582,152.472435842458,105.696056576216,85.8860578299456,57.8452639190166,66.9536107125777,210.984626892868,28.9282098259486,134.774781712987,57.8994094260239
"ABHD11",67.1482152963634,76.2362179212289,105.696056576216,76.3431625155072,48.2043865991805,229.555236728838,57.541261879873,106.070102695145,19.2535402447125,164.048326707068
"ABHD12",57.5556131111687,114.354326881843,48.0436620800984,95.428953144384,77.1270185586888,47.8240076518412,47.9510515665608,134.998312521093,57.7606207341375,57.8994094260239
"ABHD13",95.9260218519478,76.2362179212289,105.696056576216,76.3431625155072,154.254037117378,124.342419894787,57.541261879873,67.4991562605467,57.7606207341375,125.448720423052
"ABHD14A",163.074237148311,57.1771634409217,115.304788992236,133.600534402138,96.408773198361,76.518412242946,124.672734073058,48.2136830432477,77.01416097885,96.4990157100398
"ABHD14B",67.1482152963634,152.472435842458,230.609577984472,171.772115659891,48.2043865991805,143.472022955524,67.1314721931852,38.5709464345981,86.6409311012062,125.448720423052
"ABHD15",105.518624037143,114.354326881843,134.522253824275,152.686325031014,192.817546396722,57.3888091822095,86.3118928198095,77.1418928691963,77.01416097885,96.4990157100398
"ABHD16A",143.889032777922,47.6476362007681,144.130986240295,57.2573718866304,28.9226319595083,105.212816834051,95.9021031331217,163.926522347042,154.0283219577,77.1992125680318
"ABHD2",105.518624037143,104.82479964169,211.392113152433,76.3431625155072,48.2043865991805,153.036824485892,105.492313446434,202.49746878164,163.655092080056,57.8994094260239
"ABHD3",67.1482152963634,85.7657451613825,86.4785917441771,57.2573718866304,154.254037117378,86.0832137733142,134.26294438637,77.1418928691963,134.774781712987,86.8491141390358
"ABHD4",86.333419666753,104.82479964169,86.4785917441771,104.971848458822,96.408773198361,162.60162601626,86.3118928198095,106.070102695145,173.281862202412,144.74852356506
"ABHD5",115.111226222337,57.1771634409217,57.6523944961181,114.514743773261,144.613159797542,172.166427546628,86.3118928198095,48.2136830432477,67.3873908564937,106.148917281044
"ABHD6",153.481634963116,76.2362179212289,115.304788992236,124.057639087699,106.049650518197,153.036824485892,124.672734073058,57.8564196518972,134.774781712987,77.1992125680318
"ABI1",28.7778065555843,133.413381362151,48.0436620800984,104.971848458822,67.4861412388527,66.9536107125777,76.7216825064974,144.641049129743,134.774781712987,212.297834562087
"ABI2",57.5556131111687,142.942908602304,96.0873241601968,19.0857906288768,125.331405157869,57.3888091822095,76.7216825064974,115.712839303794,28.8803103670687,57.8994094260239
"ABI3",95.9260218519478,85.7657451613825,86.4785917441771,85.8860578299456,48.2043865991805,76.518412242946,86.3118928198095,57.8564196518972,67.3873908564937,28.9497047130119
"ABL1",134.296430592727,76.2362179212289,115.304788992236,76.3431625155072,77.1270185586888,66.9536107125777,115.082523759746,57.8564196518972,86.6409311012062,164.048326707068
"ABL2",95.9260218519478,66.7066906810753,38.4349296640787,47.714476572192,115.690527838033,133.907221425155,28.7706309399365,96.4273660864954,67.3873908564937,154.398425136064
"ABLIM1",105.518624037143,142.942908602304,115.304788992236,57.2573718866304,134.972282477705,38.259206121473,67.1314721931852,163.926522347042,28.8803103670687,77.1992125680318
"ABR",47.9630109259739,85.7657451613825,48.0436620800984,152.686325031014,9.64087731983611,28.6944045911047,95.9021031331217,173.569258955692,125.148011590631,86.8491141390358
"ABRACL",67.1482152963634,104.82479964169,115.304788992236,152.686325031014,163.894914437214,57.3888091822095,47.9510515665608,67.4991562605467,105.894471345919,48.2495078550199
"ABT1",76.7408174815582,152.472435842458,96.0873241601968,143.143429716576,154.254037117378,57.3888091822095,67.1314721931852,48.2136830432477,134.774781712987,77.1992125680318
"ABTB1",76.7408174815582,47.6476362007681,86.4785917441771,57.2573718866304,77.1270185586888,86.0832137733142,19.1804206266243,144.641049129743,96.2677012235625,38.5996062840159
"ACAA1",57.5556131111687,47.6476362007681,19.2174648320394,85.8860578299456,48.2043865991805,19.1296030607365,105.492313446434,154.283785738393,105.894471345919,57.8994094260239
"ACAA2",67.1482152963634,152.472435842458,192.174648320394,66.8002672010688,125.331405157869,66.9536107125777,28.7706309399365,86.7846294778458,144.401551835344,48.2495078550199
"ACACA",28.7778065555843,190.590544803072,76.8698593281574,57.2573718866304,19.2817546396722,66.9536107125777,67.1314721931852,67.4991562605467,96.2677012235625,106.148917281044
"ACACB",105.518624037143,133.413381362151,115.304788992236,124.057639087699,19.2817546396722,86.0832137733142,38.3608412532487,57.8564196518972,57.7606207341375,28.9497047130119
"ACAD10",67.1482152963634,9.52952724015362,48.0436620800984,28.6286859433152,19.2817546396722,172.166427546628,95.9021031331217,67.4991562605467,125.148011590631,96.4990157100398
"ACAD11",76.7408174815582,57.1771634409217,134.522253824275,104.971848458822,163.894914437214,86.0832137733142,76.7216825064974,96.4273660864954,105.894471345919,67.5493109970278
"ACAD8",124.703828407532,66.7066906810753,172.957183488354,38.1715812577536,28.9226319595083,124.342419894787,76.7216825064974,28.9282098259486,38.507080489425,48.2495078550199
"ACAD9",105.518624037143,57.1771634409217,86.4785917441771,200.400801603206,77.1270185586888,47.8240076518412,57.541261879873,48.2136830432477,48.1338506117812,28.9497047130119
"ACADM",47.9630109259739,171.531490322765,86.4785917441771,85.8860578299456,57.8452639190166,143.472022955524,105.492313446434,48.2136830432477,28.8803103670687,86.8491141390358
"ACADS",182.259441518701,76.2362179212289,19.2174648320394,124.057639087699,134.972282477705,66.9536107125777,67.1314721931852,86.7846294778458,57.7606207341375,57.8994094260239
"ACADSB",95.9260218519478,95.2952724015362,57.6523944961181,76.3431625155072,134.972282477705,162.60162601626,124.672734073058,77.1418928691963,67.3873908564937,28.9497047130119
"ACADVL",76.7408174815582,38.1181089606145,144.130986240295,104.971848458822,67.4861412388527,57.3888091822095,19.1804206266243,86.7846294778458,38.507080489425,115.798818852048
"ACAP1",163.074237148311,66.7066906810753,153.739718656315,66.8002672010688,125.331405157869,95.6480153036825,67.1314721931852,67.4991562605467,48.1338506117812,115.798818852048
"ACAP2",57.5556131111687,114.354326881843,96.0873241601968,85.8860578299456,144.613159797542,210.425633668101,115.082523759746,67.4991562605467,67.3873908564937,86.8491141390358
"ACAT1",76.7408174815582,66.7066906810753,96.0873241601968,181.31501097433,106.049650518197,76.518412242946,38.3608412532487,154.283785738393,134.774781712987,28.9497047130119
"ACAT2",67.1482152963634,95.2952724015362,28.826197248059,76.3431625155072,67.4861412388527,28.6944045911047,163.033575326307,106.070102695145,154.0283219577,96.4990157100398
"ACBD3",105.518624037143,85.7657451613825,76.8698593281574,114.514743773261,48.2043865991805,19.1296030607365,67.1314721931852,106.070102695145,105.894471345919,154.398425136064
"ACBD4",95.9260218519478,133.413381362151,105.696056576216,95.428953144384,28.9226319595083,76.518412242946,19.1804206266243,86.7846294778458,105.894471345919,164.048326707068
"ACBD5",95.9260218519478,133.413381362151,76.8698593281574,124.057639087699,115.690527838033,143.472022955524,57.541261879873,163.926522347042,77.01416097885,173.698228278072
"ACBD6",76.7408174815582,38.1181089606145,105.696056576216,95.428953144384,28.9226319595083,95.6480153036825,153.443365012995,125.355575912444,57.7606207341375,48.2495078550199
"ACCS",153.481634963116,85.7657451613825,19.2174648320394,114.514743773261,125.331405157869,143.472022955524,86.3118928198095,125.355575912444,28.8803103670687,135.098621994056
"ACD",76.7408174815582,95.2952724015362,48.0436620800984,38.1715812577536,202.458423716558,95.6480153036825,67.1314721931852,48.2136830432477,173.281862202412,0
"ACER3",86.333419666753,38.1181089606145,163.348451072335,181.31501097433,77.1270185586888,86.0832137733142,95.9021031331217,212.14020539029,19.2535402447125,48.2495078550199
"ACIN1",153.481634963116,104.82479964169,48.0436620800984,143.143429716576,115.690527838033,86.0832137733142,163.033575326307,57.8564196518972,77.01416097885,96.4990157100398
"ACLY",28.7778065555843,66.7066906810753,105.696056576216,114.514743773261,106.049650518197,57.3888091822095,67.1314721931852,77.1418928691963,144.401551835344,96.4990157100398
"ACN9",28.7778065555843,38.1181089606145,57.6523944961181,57.2573718866304,77.1270185586888,153.036824485892,47.9510515665608,77.1418928691963,96.2677012235625,67.5493109970278
"ACO1",105.518624037143,85.7657451613825,96.0873241601968,57.2573718866304,48.2043865991805,86.0832137733142,172.623785639619,57.8564196518972,173.281862202412,48.2495078550199
"ACO2",38.3704087407791,66.7066906810753,124.913521408256,57.2573718866304,183.176669076886,162.60162601626,47.9510515665608,48.2136830432477,202.162172569481,77.1992125680318
"ACOT13",143.889032777922,85.7657451613825,124.913521408256,66.8002672010688,221.74017835623,172.166427546628,105.492313446434,9.64273660864953,96.2677012235625,67.5493109970278
"ACOT7",172.666839333506,114.354326881843,76.8698593281574,85.8860578299456,28.9226319595083,86.0832137733142,153.443365012995,125.355575912444,96.2677012235625,77.1992125680318
"ACOT8",76.7408174815582,123.883854121997,86.4785917441771,104.971848458822,67.4861412388527,76.518412242946,163.033575326307,96.4273660864954,38.507080489425,96.4990157100398
"ACOT9",115.111226222337,95.2952724015362,96.0873241601968,95.428953144384,0,86.0832137733142,19.1804206266243,144.641049129743,67.3873908564937,135.098621994056
"ACOX1",163.074237148311,57.1771634409217,105.696056576216,143.143429716576,144.613159797542,76.518412242946,86.3118928198095,67.4991562605467,96.2677012235625,125.448720423052
"ACOX3",124.703828407532,104.82479964169,115.304788992236,57.2573718866304,106.049650518197,105.212816834051,95.9021031331217,134.998312521093,182.908632324769,67.5493109970278
"ACP1",172.666839333506,85.7657451613825,28.826197248059,152.686325031014,57.8452639190166,172.166427546628,95.9021031331217,115.712839303794,221.415712814194,28.9497047130119
"ACP2",105.518624037143,38.1181089606145,67.2611269121377,133.600534402138,9.64087731983611,114.777618364419,86.3118928198095,48.2136830432477,154.0283219577,96.4990157100398
"ACP5",86.333419666753,95.2952724015362,134.522253824275,124.057639087699,134.972282477705,9.56480153036824,67.1314721931852,86.7846294778458,19.2535402447125,19.299803142008
"ACP6",86.333419666753,114.354326881843,105.696056576216,133.600534402138,67.4861412388527,95.6480153036825,124.672734073058,106.070102695145,77.01416097885,106.148917281044
"ACPL2",153.481634963116,66.7066906810753,144.130986240295,124.057639087699,96.408773198361,105.212816834051,57.541261879873,115.712839303794,48.1338506117812,106.148917281044
"ACRBP",115.111226222337,47.6476362007681,163.348451072335,95.428953144384,28.9226319595083,133.907221425155,76.7216825064974,134.998312521093,86.6409311012062,77.1992125680318
"ACRC",115.111226222337,142.942908602304,28.826197248059,38.1715812577536,192.817546396722,114.777618364419,57.541261879873,115.712839303794,67.3873908564937,86.8491141390358
"ACSF2",86.333419666753,104.82479964169,134.522253824275,124.057639087699,106.049650518197,105.212816834051,115.082523759746,38.5709464345981,67.3873908564937,67.5493109970278
"ACSF3",38.3704087407791,104.82479964169,76.8698593281574,95.428953144384,28.9226319595083,19.1296030607365,134.26294438637,134.998312521093,250.296023181262,115.798818852048
"ACSL1",67.1482152963634,85.7657451613825,192.174648320394,124.057639087699,144.613159797542,47.8240076518412,57.541261879873,57.8564196518972,28.8803103670687,77.1992125680318
"ACSL3",143.889032777922,47.6476362007681,67.2611269121377,76.3431625155072,183.176669076886,47.8240076518412,153.443365012995,77.1418928691963,86.6409311012062,144.74852356506
"ACSL4",47.9630109259739,66.7066906810753,153.739718656315,133.600534402138,134.972282477705,76.518412242946,76.7216825064974,134.998312521093,182.908632324769,96.4990157100398
"ACSL5",47.9630109259739,76.2362179212289,67.2611269121377,85.8860578299456,77.1270185586888,57.3888091822095,95.9021031331217,86.7846294778458,134.774781712987,135.098621994056
"ACSL6",153.481634963116,162.001963082611,67.2611269121377,133.600534402138,67.4861412388527,239.120038259206,105.492313446434,67.4991562605467,144.401551835344,96.4990157100398
"ACSM3",19.1852043703896,123.883854121997,48.0436620800984,38.1715812577536,144.613159797542,76.518412242946,47.9510515665608,192.854732172991,163.655092080056,164.048326707068
"ACSS1",105.518624037143,133.413381362151,115.304788992236,190.857906288768,57.8452639190166,86.0832137733142,95.9021031331217,86.7846294778458,77.01416097885,125.448720423052
"ACSS2",143.889032777922,104.82479964169,115.304788992236,114.514743773261,183.176669076886,162.60162601626,143.853154699683,48.2136830432477,125.148011590631,106.148917281044
"ACTB",28.7778065555843,104.82479964169,48.0436620800984,152.686325031014,67.4861412388527,57.3888091822095,9.59021031331217,221.782941998939,86.6409311012062,192.99803142008
"ACTG1",86.333419666753,142.942908602304,115.304788992236,200.400801603206,86.767895878525,95.6480153036825,67.1314721931852,48.2136830432477,67.3873908564937,86.8491141390358
"ACTL6A",143.889032777922,76.2362179212289,76.8698593281574,104.971848458822,86.767895878525,38.259206121473,38.3608412532487,125.355575912444,67.3873908564937,57.8994094260239
"ACTN1",105.518624037143,85.7657451613825,76.8698593281574,104.971848458822,202.458423716558,76.518412242946,19.1804206266243,115.712839303794,96.2677012235625,48.2495078550199
"ACTN4",95.9260218519478,200.120072043226,57.6523944961181,66.8002672010688,38.5635092793444,19.1296030607365,38.3608412532487,134.998312521093,96.2677012235625,86.8491141390358
